
Sun Aug  4 06:26:38 2024
x_start = 0, dx = 100000000
N_points = 1001
(86700000000, -86477717.01570928)
(86800000000, -86554724.26760127)
(86900000000, -86629707.2852572)
(87000000000, -86706331.08302133)
(87100000000, -86795036.48826736)
(87200000000, -86863618.78848666)
(87300000000, -86914015.35126844)
(87400000000, -87004446.0832958)
(87500000000, -87083354.77296944)
(87600000000, -87168716.6729308)
(87700000000, -87238599.29570931)
(87800000000, -87323792.61004888)
(87900000000, -87427334.72777368)
(88000000000, -87522275.82638802)
(88100000000, -87613176.34904313)
(88200000000, -87668974.31664021)
(88300000000, -87740967.41269171)
(88400000000, -87834627.0084072)
(88500000000, -87882291.21597059)
(88600000000, -87945207.45391485)
(88700000000, -88047097.99569109)
(88800000000, -88158333.28192131)
(88900000000, -88237884.0020285)
(89000000000, -88331317.17833388)
(89100000000, -88413686.46504483)
(89200000000, -88492377.98224261)
(89300000000, -88547484.84665017)
(89400000000, -88616979.57313363)
(89500000000, -88689755.37437524)
(89600000000, -88781019.90406828)
(89700000000, -88908767.68280992)
(89800000000, -88958363.09398147)
(89900000000, -89031114.29637748)
(90000000000, -89096100.16873015)
(90100000000, -89180801.08565886)
(90200000000, -89259212.14429161)
(90300000000, -89362903.42992333)
(90400000000, -89455940.18157674)
(90500000000, -89556284.95918122)
(90600000000, -89628844.0756823)
(90700000000, -89691289.2461535)
(90800000000, -89756411.68054952)
(90900000000, -89836953.17521353)
(91000000000, -89905840.89441925)
(91100000000, -89962101.63950081)
(91200000000, -90073959.50082459)
(91300000000, -90173783.73311672)
(91400000000, -90263567.78392038)
(91500000000, -90346452.65179634)
(91600000000, -90417516.36020078)
(91700000000, -90477842.94345836)
(91800000000, -90559842.4010521)
(91900000000, -90631520.94019616)
(92000000000, -90731249.3509864)
(92100000000, -90787282.18054505)
(92200000000, -90876049.08030754)
(92300000000, -90993627.87132539)
(92400000000, -91100821.73054096)
(92500000000, -91201139.9534003)
(92600000000, -91275604.93958183)
(92700000000, -91345717.47295798)
(92800000000, -91455846.42373763)
(92900000000, -91534563.8045698)
(93000000000, -91630117.58774751)
(93100000000, -91718477.53645231)
(93200000000, -91775824.40022127)
(93300000000, -91873410.78124882)
(93400000000, -91977846.64224756)
(93500000000, -92050761.7074749)
(93600000000, -92107297.7665816)
(93700000000, -92178463.13080245)
(93800000000, -92265686.9164638)
(93900000000, -92329973.46787265)
(94000000000, -92429446.09263512)
(94100000000, -92531020.21489964)
(94200000000, -92629439.65137544)
(94300000000, -92757655.40683699)
(94400000000, -92834969.82844974)
(94500000000, -92874746.85496986)
(94600000000, -92948264.174174)
(94700000000, -93013040.03796314)
(94800000000, -93103030.33773671)
(94900000000, -93217440.06934473)
(95000000000, -93270470.50129677)
(95100000000, -93357551.82283738)
(95200000000, -93458388.88493137)
(95300000000, -93519528.06951296)
(95400000000, -93631926.64972739)
(95500000000, -93731688.9258339)
(95600000000, -93822682.0101008)
(95700000000, -93905689.39239168)
(95800000000, -93984743.0361436)
(95900000000, -94069527.21859036)
(96000000000, -94156653.63544682)
(96100000000, -94237069.81044039)
(96200000000, -94326808.27972797)
(96300000000, -94428360.98736235)
(96400000000, -94515084.97871314)
(96500000000, -94604619.63939954)
(96600000000, -94706931.57181738)
(96700000000, -94800091.18392663)
(96800000000, -94887259.07271244)
(96900000000, -94996324.66540916)
(97000000000, -95078276.0149291)
(97100000000, -95147518.0495815)
(97200000000, -95216016.25670786)
(97300000000, -95291335.52480046)
(97400000000, -95390441.77903582)
(97500000000, -95451180.53174949)
(97600000000, -95564806.25599928)
(97700000000, -95663481.60985468)
(97800000000, -95739664.1108297)
(97900000000, -95799312.33098142)
(98000000000, -95890369.75202757)
(98100000000, -95996577.78675896)
(98200000000, -96044539.47460565)
(98300000000, -96116839.52136488)
(98400000000, -96188560.44400358)
(98500000000, -96259233.79274201)
(98600000000, -96306621.26785772)
(98700000000, -96386337.75474922)
(98800000000, -96474538.22777447)
(98900000000, -96553387.87449239)
(99000000000, -96640506.66919231)
(99100000000, -96692056.03435287)
(99200000000, -96795740.78812307)
(99300000000, -96889390.62570678)
(99400000000, -96999604.1290059)
(99500000000, -97089145.97552648)
(99600000000, -97135590.18716617)
(99700000000, -97191203.526207)
(99800000000, -97296280.40997839)
(99900000000, -97382075.47118755)
(100000000000, -97476852.4832957)
